provider_sk,provider_id,speciality,npi
4252,6001265145.0,Infectious Disease,9080228731.0
4253,6174162427.0,Plastic Surgery,5879967791.0
4254,9758519013.0,Infectious Disease,5987273079.0
4255,2538119509.0,Infectious Disease,2538119509.0
4256,-1.0,Oncology,1465528137.0
4257,2554039848.0,Rheumatology,5099701713.0
4258,6932034824.0,Primary Care,7754638033.0
4259,2326569692.0,Neurology,2326569692.0
4260,4131012566.0,Vascular Surgery,4131012566.0
4261,-1.0,Urology,4718759226.0
4262,6048858653.0,Podiatry,6048858653.0
4263,4708605445.0,Family Medicine,4708605445.0
4264,6433082861.0,Pediatrics,1014351288.0
4265,1656126124.0,Pediatrics,1656126124.0
4266,9744481068.0,Psychiatry,8353982445.0
4267,1626733282.0,Vascular Surgery,1626733282.0
4268,8518995754.0,Neurology,4138978721.0
4269,4506643107.0,Nephrology,9133472930.0
4270,1826700966.0,Ophthalmology,1826700966.0
4271,9384745079.0,ENT,9384745079.0
4272,5690598893.0,Psychiatry,5690598893.0
4273,5594799319.0,Vascular Surgery,7418562154.0
4274,9305502799.0,Primary Care,6482868785.0
4275,4359506482.0,Neurology,4269772793.0
4276,6510697299.0,Podiatry,6053635553.0
4277,7048926971.0,Gastroenterology,7048926971.0
4278,7425433471.0,Psychiatry,7425433471.0
4279,1764550571.0,Dermatology,1764550571.0
4280,8229625864.0,Anesthesiology,8229625864.0
4281,4337395808.0,Internal Medicine,4337395808.0
4282,1544998804.0,Endocrinology,1544998804.0
4283,9342671082.0,Physical Medicine & Rehabilitation,9342671082.0
4284,6594352061.0,Vascular Surgery,1955776548.0
4285,3308745090.0,Plastic Surgery,3308745090.0
4286,1656110160.0,Podiatry,4515471541.0
4287,5230025371.0,Oncology,5230025371.0
4288,9149828351.0,Neurology,7847625976.0
4289,6879428703.0,Neurology,6879428703.0
4290,4443563465.0,Infectious Disease,4443563465.0
4291,3831962147.0,Neurology,3026358354.0
4292,6011842297.0,Radiology,6011842297.0
4293,3711695796.0,Nephrology,3711695796.0
4294,-1.0,Emergency Medicine,7211631821.0
4295,5164457378.0,Internal Medicine,5164457378.0
4296,8887636081.0,Family Medicine,8887636081.0
4297,1427177189.0,Cardiology,1427177189.0
4298,4159430696.0,Primary Care,4159430696.0
4299,8306070814.0,General Surgery,8907926438.0
4300,4819024279.0,Gastroenterology,4819024279.0
4301,2786576136.0,Ophthalmology,8771110973.0
4302,1085480156.0,Family Medicine,4222597659.0
4303,5142122483.0,Ophthalmology,4940297530.0
4304,9702567924.0,Family Medicine,9702567924.0
4305,-1.0,Endocrinology,1531125769.0
4306,6230962491.0,Radiology,6230962491.0
4307,2839566253.0,ENT,2839566253.0
4308,8793362077.0,ENT,8793362077.0
4309,4486956337.0,Primary Care,9682859601.0
4310,6283986629.0,Pathology,6283986629.0
4311,6264311022.0,Anesthesiology,6264311022.0
4312,2831310616.0,Psychiatry,2831310616.0
4313,8165903655.0,Endocrinology,8165903655.0
4314,7007282752.0,Endocrinology,4176004140.0
4315,-1.0,General Surgery,7474113339.0
4316,7171634513.0,Radiology,3957942528.0
4317,7995138043.0,Orthopedics,7995138043.0
4318,6561532605.0,Radiology,5855891906.0
4319,6619939965.0,Rheumatology,6619939965.0
4320,1433771828.0,Infectious Disease,1347324443.0
4321,8111191488.0,Nephrology,2605207953.0
4322,4303503629.0,Primary Care,9108879846.0
4323,8979623823.0,Dermatology,-1.0
4324,9018550283.0,Orthopedics,9018550283.0
4325,-1.0,Rheumatology,5252952412.0
4326,5050851541.0,Oncology,5050851541.0
4327,6864241036.0,Psychiatry,-1.0
4328,2919148512.0,Gastroenterology,2919148512.0
4329,3207873733.0,Family Medicine,3207873733.0
4330,9723937280.0,Anesthesiology,9723937280.0
4331,5153944226.0,Allergy & Immunology,-1.0
4332,2391874847.0,Primary Care,2391874847.0
4333,9638060407.0,Physical Medicine & Rehabilitation,-1.0
4334,1619623590.0,Allergy & Immunology,1619623590.0
4335,2825989011.0,Plastic Surgery,4151737190.0
4336,8441627106.0,Internal Medicine,1772317570.0
4337,7243788374.0,Physical Medicine & Rehabilitation,7243788374.0
4338,6327433872.0,Radiology,8187987914.0
4339,2528026952.0,Vascular Surgery,2528026952.0
4340,5789238017.0,Urology,-1.0
4341,8391194300.0,Ophthalmology,8391194300.0
4342,8746520609.0,Primary Care,2082832925.0
4343,7340367905.0,Psychiatry,7340367905.0
4344,1726947767.0,Nephrology,6133230465.0
4345,6808509919.0,General Surgery,6808509919.0
4346,-1.0,Endocrinology,2338196008.0
4347,5862600763.0,Primary Care,5862600763.0
4348,6021075141.0,Anesthesiology,6190134235.0
4349,-1.0,Anesthesiology,4650767723.0
4350,4377346239.0,Dermatology,7684327075.0
4351,6464008146.0,Pulmonology,6464008146.0
4352,8196836214.0,Nephrology,6076833965.0
4353,-1.0,Orthopedics,4156352400.0
4354,-1.0,Cardiology,2445987132.0
4355,5005835472.0,Dermatology,6500597722.0
4356,6217560973.0,Ophthalmology,-1.0
4357,4149647052.0,Nephrology,4149647052.0
4358,7316122432.0,Emergency Medicine,7316122432.0
4359,5642049890.0,OB/GYN,5642049890.0
4360,3046676275.0,Anesthesiology,-1.0
4361,7944254640.0,Pediatrics,2341199634.0
4362,5801462032.0,Family Medicine,5801462032.0
4363,-1.0,Emergency Medicine,1692447546.0
4364,4554178984.0,Internal Medicine,4554178984.0
4365,-1.0,Family Medicine,4873073990.0
4366,8343942606.0,Orthopedics,8343942606.0
4367,6284312306.0,Podiatry,1846898156.0
4368,6662572680.0,Neurology,6662572680.0
4369,5782601974.0,Orthopedics,4475657014.0
4370,-1.0,Neurology,6777704180.0
4371,4656448543.0,Pathology,4656448543.0
4372,6711316233.0,Nephrology,6711316233.0
4373,2736389560.0,ENT,-1.0
4374,6449965466.0,Pediatrics,6449965466.0
4375,9865132682.0,Ophthalmology,9865132682.0
4376,-1.0,Gastroenterology,1807799729.0
4377,2125135741.0,ENT,2125135741.0
4378,3898400928.0,Family Medicine,3898400928.0
4379,2749681616.0,Physical Medicine & Rehabilitation,6088061184.0
4380,5549966649.0,Oncology,5549966649.0
4381,2150189847.0,Psychiatry,1644026728.0
4382,6232359896.0,Radiology,6232359896.0
4383,7687451754.0,Podiatry,9409090999.0
4384,2721346755.0,Neurology,9313405444.0
4385,5878706464.0,Urology,4277704586.0
4386,4576109211.0,Pediatrics,4576109211.0
4387,4436189121.0,Pathology,4436189121.0
4388,7133085671.0,Physical Medicine & Rehabilitation,7133085671.0
4389,8894905381.0,Dermatology,8894905381.0
4390,6230296253.0,Urology,6230296253.0
4391,3745778625.0,Ophthalmology,3745778625.0
4392,2258578199.0,Physical Medicine & Rehabilitation,2258578199.0
4393,8560169159.0,Internal Medicine,8560169159.0
4394,6673381261.0,Primary Care,6673381261.0
4395,7429139034.0,Endocrinology,7429139034.0
4396,7308968023.0,Internal Medicine,7308968023.0
4397,3702653209.0,Neurology,4155172962.0
4398,4799264604.0,Infectious Disease,4799264604.0
4399,5488918077.0,General Surgery,5488918077.0
4400,8073149109.0,Ophthalmology,3101902407.0
4401,6223395333.0,Orthopedics,-1.0
4402,6676247763.0,Urology,6676247763.0
4403,7869858886.0,Radiology,7869858886.0
4404,5252645712.0,Internal Medicine,5252645712.0
4405,3303434640.0,OB/GYN,3102241403.0
4406,7232631533.0,OB/GYN,7857837499.0
4407,7172183272.0,Anesthesiology,7172183272.0
4408,6053165948.0,Pathology,6053165948.0
4409,9954974666.0,Plastic Surgery,-1.0
4410,2798948060.0,ENT,8967757185.0
4411,8726345349.0,Dermatology,8726345349.0
4412,1364036788.0,Nephrology,1542288166.0
4413,4307777078.0,Pediatrics,4307777078.0
4414,6330254025.0,Physical Medicine & Rehabilitation,6330254025.0
4415,5773564271.0,Cardiology,5773564271.0
4416,1610900200.0,Pathology,5570205299.0
4417,7791260377.0,Emergency Medicine,1219735807.0
4418,2377542628.0,Emergency Medicine,4714951605.0
4419,8790343565.0,Anesthesiology,6179168879.0
4420,1627442454.0,OB/GYN,7887053800.0
4421,2288928005.0,Plastic Surgery,2288928005.0
4422,4659428530.0,Pulmonology,4659428530.0
4423,7344879191.0,Oncology,7344879191.0
4424,2396303757.0,Allergy & Immunology,2396303757.0
4425,2657579105.0,Family Medicine,2657579105.0
4426,8577019017.0,Infectious Disease,8577019017.0
4427,5945923930.0,ENT,-1.0
4428,-1.0,Orthopedics,3763660892.0
4429,2968897085.0,Podiatry,9191486248.0
4430,3923044658.0,General Surgery,3923044658.0
4431,7285758328.0,Psychiatry,5124341339.0
4432,5715870675.0,General Surgery,5715870675.0
4433,1726179892.0,Nephrology,1726179892.0
4434,1719505873.0,Radiology,1719505873.0
4435,8872207630.0,Radiology,8872207630.0
4436,1289482415.0,Orthopedics,-1.0
4437,2713189716.0,OB/GYN,2713189716.0
4438,4870516577.0,Ophthalmology,4870516577.0
4439,8544878538.0,Neurology,-1.0
4440,4605117440.0,Pediatrics,1394415627.0
4441,-1.0,General Surgery,8991678061.0
4442,7250289619.0,Allergy & Immunology,7250289619.0
4443,6703151155.0,Pulmonology,6434430331.0
4444,7279140605.0,Rheumatology,7279140605.0
4445,7243361127.0,Endocrinology,8131820147.0
4446,4976988715.0,Podiatry,4976988715.0
4447,3287159563.0,Pulmonology,3287159563.0
4448,5500086353.0,Oncology,5500086353.0
4449,3659157927.0,Gastroenterology,-1.0
4450,-1.0,Oncology,7748767387.0
4451,9061380385.0,Plastic Surgery,9061380385.0
4452,-1.0,Rheumatology,8294551620.0
4453,3944591996.0,Psychiatry,3944591996.0
4454,3352529803.0,Cardiology,3352529803.0
4455,9440587694.0,Infectious Disease,9440587694.0
4456,3427974255.0,Internal Medicine,3427974255.0
4457,9097787335.0,Gastroenterology,-1.0
4458,2327372855.0,General Surgery,2327372855.0
4459,9301315207.0,Infectious Disease,9301315207.0
4460,3995732958.0,Vascular Surgery,9121823188.0
4461,9125023089.0,Allergy & Immunology,9125023089.0
4462,-1.0,Pediatrics,4761807031.0
4463,3612192326.0,Internal Medicine,3612192326.0
4464,8721628525.0,Cardiology,8317458289.0
4465,7238213207.0,Physical Medicine & Rehabilitation,7238213207.0
4466,4416841582.0,Podiatry,4416841582.0
4467,9555450885.0,Physical Medicine & Rehabilitation,9555450885.0
4468,1509599320.0,Gastroenterology,1509599320.0
4469,3574854627.0,Nephrology,1966888858.0
4470,9745050240.0,Pediatrics,9745050240.0
4471,6224414773.0,ENT,6224414773.0
4472,7940314306.0,OB/GYN,6508198617.0
4473,8733575600.0,Anesthesiology,7191444767.0
4474,7800904085.0,Pediatrics,6317820782.0
4475,2625792787.0,Podiatry,2625792787.0
4476,7857221324.0,Family Medicine,6165919392.0
4477,-1.0,Family Medicine,6587304656.0
4478,2770791023.0,Vascular Surgery,1739012021.0
4479,2468055063.0,Internal Medicine,2468055063.0
4480,6407956109.0,Anesthesiology,6407956109.0
4481,3836126778.0,Cardiology,2789254431.0
4482,9978810439.0,Internal Medicine,4655627485.0
4483,7594697802.0,Allergy & Immunology,7594697802.0
4484,1395255255.0,Dermatology,1395255255.0
4485,9824210727.0,Emergency Medicine,9824210727.0
4486,-1.0,Cardiology,6392476150.0
4487,6350622684.0,Gastroenterology,8019562963.0
4488,-1.0,Primary Care,3585369552.0
4489,1264739091.0,Dermatology,8535292849.0
4490,-1.0,Vascular Surgery,9627481869.0
4491,7565982311.0,Radiology,-1.0
4492,8902114913.0,Psychiatry,8902114913.0
4493,7785025154.0,Plastic Surgery,7785025154.0
4494,2698502431.0,Dermatology,2698502431.0
4495,5683391352.0,Gastroenterology,5683391352.0
4496,3035157048.0,Pulmonology,3035157048.0
4497,1849586427.0,Rheumatology,-1.0
4498,-1.0,Rheumatology,2050149115.0
4499,6097403182.0,Psychiatry,6097403182.0
4500,4526452373.0,Dermatology,4526452373.0
4501,4379977183.0,Family Medicine,3588107693.0
4502,9689011033.0,Urology,9689011033.0
4503,8096175184.0,Emergency Medicine,8096175184.0
4504,5644445498.0,Infectious Disease,5644445498.0
4505,8064477344.0,Family Medicine,5482687187.0
4506,2597508443.0,Anesthesiology,2597508443.0
4507,1754393408.0,Infectious Disease,1754393408.0
4508,5409438019.0,Cardiology,5409438019.0
4509,3638670490.0,Primary Care,3638670490.0
4510,6963404324.0,Urology,6963404324.0
4511,2196701188.0,Podiatry,2196701188.0
4512,1225447588.0,Oncology,3927725808.0
4513,6389864974.0,Endocrinology,-1.0
4514,9695866130.0,Plastic Surgery,9695866130.0
4515,-1.0,Plastic Surgery,8436712847.0
4516,9060184184.0,Allergy & Immunology,9060184184.0
4517,5105433614.0,Rheumatology,5105433614.0
4518,-1.0,Pediatrics,1673154105.0
4519,2867302554.0,Emergency Medicine,2867302554.0
4520,6230593697.0,Neurology,6230593697.0
4521,2817904538.0,Rheumatology,2817904538.0
4522,8553340053.0,OB/GYN,8553340053.0
4523,6965879269.0,Endocrinology,6965879269.0
4524,7414480314.0,Podiatry,-1.0
4525,5261979456.0,Podiatry,5261979456.0
4526,9316609031.0,Nephrology,6974682845.0
4527,-1.0,Primary Care,9115009532.0
4528,5666147051.0,Gastroenterology,5666147051.0
4529,9015003556.0,Cardiology,9015003556.0
4530,2850914417.0,Urology,2850914417.0
4531,3735272426.0,ENT,5559260369.0
4532,7524368542.0,Allergy & Immunology,7524368542.0
4533,8484286122.0,Pediatrics,4962232122.0
4534,8648329645.0,Oncology,-1.0
4535,5868824748.0,Internal Medicine,5868824748.0
4536,2781166078.0,Psychiatry,-1.0
4537,3098363243.0,Psychiatry,3098363243.0
4538,7159671853.0,Vascular Surgery,6444681972.0
4539,8515344013.0,Urology,4154761668.0
4540,1403340801.0,Allergy & Immunology,1915052079.0
4541,8926438617.0,Neurology,8926438617.0
4542,-1.0,Endocrinology,1691459718.0
4543,6647288607.0,Radiology,6104124384.0
4544,6024288226.0,Family Medicine,6024288226.0
4545,4910752537.0,Gastroenterology,4910752537.0
4546,6831030525.0,Plastic Surgery,6831030525.0
4547,-1.0,Psychiatry,8908059409.0
4548,8022513504.0,Oncology,8022513504.0
4549,7657378385.0,Anesthesiology,-1.0
4550,8805286989.0,Urology,8805286989.0
4551,5319416410.0,Oncology,1608721669.0
4552,4896741733.0,Cardiology,-1.0
4553,8622869139.0,Infectious Disease,8622869139.0
4554,8503648320.0,Anesthesiology,8503648320.0
4555,5937408591.0,OB/GYN,5937408591.0
4556,2593410040.0,Psychiatry,2593410040.0
4557,1354378489.0,Pulmonology,1354378489.0
4558,4139556167.0,Pediatrics,4139556167.0
4559,1891796718.0,Oncology,1391864753.0
4560,9371505482.0,Pulmonology,9371505482.0
4561,5254627681.0,Physical Medicine & Rehabilitation,8072651892.0
4562,-1.0,Vascular Surgery,4131356954.0
4563,1463072131.0,Radiology,1463072131.0
4564,6535261545.0,Family Medicine,5910353437.0
4565,5819946657.0,Rheumatology,2607719342.0
4566,3333536423.0,Pathology,3333536423.0
4567,7233497275.0,Ophthalmology,7233497275.0
4568,9317675740.0,Primary Care,9317675740.0
4569,3227327939.0,Primary Care,3227327939.0
4570,3115864847.0,Pulmonology,4114532748.0
4571,-1.0,Allergy & Immunology,5451387592.0
4572,6771394050.0,Pulmonology,6771394050.0
4573,1818112342.0,Nephrology,5899393745.0
4574,3429270402.0,Podiatry,3429270402.0
4575,6512990303.0,Dermatology,6512990303.0
4576,3227076636.0,Neurology,9407093906.0
4577,3445102896.0,Endocrinology,3445102896.0
4578,7961593935.0,Pathology,3193368552.0
4579,6084870519.0,Neurology,1031694069.0
4580,3538508163.0,Anesthesiology,1656064780.0
4581,-1.0,Nephrology,6145836928.0
4582,4588269668.0,Anesthesiology,9455236793.0
4583,-1.0,Orthopedics,9913615651.0
4584,9306990739.0,Internal Medicine,5631131147.0
4585,7871737874.0,Nephrology,7871737874.0
4586,5695059044.0,Urology,5695059044.0
4587,9888835194.0,Radiology,9888835194.0
4588,8552133312.0,Pediatrics,3056261196.0
4589,6790974226.0,Oncology,6790974226.0
4590,7109184272.0,Endocrinology,7109184272.0
4591,2051593233.0,Cardiology,2051593233.0
4592,-1.0,Emergency Medicine,8632063479.0
4593,7490269556.0,Pulmonology,7490269556.0
4594,4497694488.0,Ophthalmology,4497694488.0
4595,2809964669.0,General Surgery,2856121261.0
4596,3954899995.0,Oncology,3954899995.0
4597,7777163837.0,Anesthesiology,-1.0
4598,4823316546.0,Orthopedics,3951320694.0
4599,1712731260.0,Pathology,-1.0
4600,6422205607.0,Radiology,6422205607.0
4601,9530862812.0,Gastroenterology,9530862812.0
4602,-1.0,Emergency Medicine,2536778950.0
4603,8901647512.0,Dermatology,5995406577.0
4604,8982197815.0,Pediatrics,2958451093.0
4605,6750807259.0,Cardiology,6750807259.0
4606,4049943829.0,Neurology,9768334468.0
4607,6866976974.0,Plastic Surgery,7124963070.0
4608,3121808073.0,ENT,3121808073.0
4609,6595603986.0,Rheumatology,6595603986.0
4610,6748519679.0,Neurology,6748519679.0
4611,9058814484.0,Radiology,9058814484.0
4612,3205520418.0,Primary Care,3205520418.0
4613,7324939879.0,Radiology,7324939879.0
4614,2475647712.0,Endocrinology,2475647712.0
4615,6528788381.0,Oncology,6528788381.0
4616,9620361356.0,Anesthesiology,9620361356.0
4617,1499010108.0,Nephrology,1499010108.0
4618,7023851425.0,Allergy & Immunology,9517478429.0
4619,-1.0,Anesthesiology,1948540266.0
4620,3180058372.0,Orthopedics,3180058372.0
4621,3482206102.0,Nephrology,3482206102.0
4622,3869963931.0,General Surgery,9701393371.0
4623,5757153610.0,Physical Medicine & Rehabilitation,-1.0
4624,-1.0,Rheumatology,8443061472.0
4625,9902875244.0,Ophthalmology,9902875244.0
4626,3994843857.0,Vascular Surgery,1951997128.0
4627,5646936821.0,Plastic Surgery,5646936821.0
4628,2581844680.0,Orthopedics,4378889151.0
4629,-1.0,Urology,5556620439.0
4630,7314121478.0,Psychiatry,7314121478.0
4631,4439688162.0,Podiatry,4439688162.0
4632,-1.0,Urology,7487664260.0
4633,9497140850.0,Emergency Medicine,-1.0
4634,-1.0,Psychiatry,5769009973.0
4635,1272849241.0,Radiology,1272849241.0
4636,8198795199.0,Emergency Medicine,8198795199.0
4637,9078479267.0,Emergency Medicine,9078479267.0
4638,-1.0,Pathology,4881189856.0
4639,-1.0,Rheumatology,5083595988.0
4640,9738256935.0,Orthopedics,9738256935.0
4641,9569818605.0,Family Medicine,9569818605.0
4642,7648652474.0,Vascular Surgery,5199579918.0
4643,6040185608.0,Infectious Disease,-1.0
4644,4262870673.0,Rheumatology,4262870673.0
4645,6969344004.0,Pathology,6969344004.0
4646,8748133196.0,Physical Medicine & Rehabilitation,9664373155.0
4647,6911320527.0,Gastroenterology,6911320527.0
4648,8160279830.0,Rheumatology,8160279830.0
4649,9923866164.0,Allergy & Immunology,9923866164.0
4650,4033574122.0,Vascular Surgery,9031650390.0
4651,4675905639.0,Nephrology,4675905639.0
4652,5703357871.0,Psychiatry,5703357871.0
4653,3039457259.0,Allergy & Immunology,3039457259.0
4654,5895322075.0,Anesthesiology,5895322075.0
4655,2842334552.0,Pulmonology,2842334552.0
4656,1885965574.0,Gastroenterology,1885965574.0
4657,8163404757.0,Radiology,9137085754.0
4658,6202757478.0,Urology,6202757478.0
4659,5870220303.0,Rheumatology,7888372321.0
4660,-1.0,Urology,3419317349.0
4661,1044833889.0,Allergy & Immunology,2675870586.0
4662,5455502957.0,OB/GYN,7279846810.0
4663,-1.0,General Surgery,6590047612.0
4664,4528651553.0,Emergency Medicine,4528651553.0
4665,2228744350.0,Rheumatology,2228744350.0
4666,-1.0,OB/GYN,4321664284.0
4667,2187592160.0,General Surgery,9294976290.0
4668,6909913269.0,ENT,3993580416.0
4669,5316775329.0,Podiatry,5273046250.0
4670,3707920718.0,Anesthesiology,6368235642.0
4671,3178049115.0,Pulmonology,-1.0
4672,7103088340.0,Family Medicine,-1.0
4673,2486744752.0,Gastroenterology,2486744752.0
4674,9948948971.0,Cardiology,9948948971.0
4675,6106909934.0,Orthopedics,6106909934.0
4676,7705530537.0,OB/GYN,7705530537.0
4677,5229306033.0,Dermatology,-1.0
4678,4636537575.0,General Surgery,4636537575.0
4679,1082019307.0,Anesthesiology,5725762723.0
4680,5119544555.0,Urology,4568048100.0
4681,5692698971.0,ENT,5692698971.0
4682,7301985407.0,Rheumatology,7301985407.0
4683,7866947075.0,Gastroenterology,7866947075.0
4684,1018527820.0,Nephrology,1018527820.0
4685,8194175806.0,Allergy & Immunology,3008050253.0
4686,8816681105.0,Pathology,1491866324.0
4687,3353443187.0,Ophthalmology,3353443187.0
4688,-1.0,Cardiology,3828702405.0
4689,4113562319.0,Gastroenterology,4113562319.0
4690,7210274473.0,Endocrinology,7210274473.0
4691,5724747614.0,Vascular Surgery,9343456944.0
4692,5415030442.0,Allergy & Immunology,5415030442.0
4693,7687184154.0,Internal Medicine,2616787577.0
4694,6564673024.0,Podiatry,6564673024.0
4695,2078332679.0,Gastroenterology,2078332679.0
4696,8984473676.0,Plastic Surgery,5772611465.0
4697,-1.0,Physical Medicine & Rehabilitation,9171812634.0
4698,4213790202.0,Gastroenterology,4213790202.0
4699,-1.0,Plastic Surgery,1571577634.0
4700,5498689792.0,Nephrology,4004228771.0
4701,4721810600.0,Endocrinology,-1.0
4702,8079338369.0,Radiology,8079338369.0
4703,4182978511.0,Pathology,4182978511.0
4704,4329446784.0,Dermatology,8418315883.0
4705,3917953301.0,Infectious Disease,8112829602.0
4706,-1.0,Orthopedics,2095286033.0
